event_date,fighter1,fighter2,outcome,weight_class,fighter1_curr_height,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter1_age,fighter2_curr_height,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,fighter2_age
2018-06-01,David Teymur,Nik Lentz,fighter1,Lightweight,175.26,185.42000000000002,Southpaw,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,29.0,172.72,172.72,Orthodox,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,34.0
2018-06-01,Chance Rencountre,Belal Muhammad,fighter2,Welterweight,187.96,190.5,Southpaw,1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3,32.0,180.34,182.88,Orthodox,4.55,0.43,3.64,0.57,1.98,0.35,0.93,0.2,30.0
2018-06-01,Gleison Tibau,Desmond Green,fighter2,Lightweight,177.8,180.34,Southpaw,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8,35.0,177.8,185.42000000000002,Southpaw,3.7,0.46,2.51,0.69,1.62,0.5,0.75,0.0,29.0
2018-06-01,Johnny Eduardo,Nathaniel Wood,fighter2,Bantamweight,170.18,180.34,Orthodox,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,40.0,167.64000000000001,175.26,Orthodox,6.24,0.49,4.35,0.57,1.7,0.54,0.76,0.5,25.0
2018-06-01,Jose Torres,Jarred Brooks,fighter1,Flyweight,162.56,165.1,Orthodox,4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,26.0,160.02,157.48,Switch,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,25.0
2018-05-27,Darren Till,Stephen Thompson,fighter1,Welterweight,182.88,187.96,Southpaw,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,26.0,182.88,190.5,Orthodox,4.2,0.45,3.04,0.55,0.27,0.41,0.64,0.0,35.0
2018-05-27,Craig White,Neil Magny,fighter2,Welterweight,187.96,193.04,Orthodox,1.23,0.4,3.28,0.39,0.0,0.0,0.5,0.8,28.0,190.5,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,31.0
2018-05-27,Mads Burnell,Arnold Allen,fighter2,Featherweight,172.72,175.26,Orthodox,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,24.0,172.72,177.8,Southpaw,3.34,0.4,2.86,0.61,1.12,0.5,0.76,0.3,24.0
2018-05-27,Makwan Amirkhani,Jason Knight,fighter1,Featherweight,177.8,182.88,Southpaw,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,30.0,177.8,180.34,Orthodox,2.95,0.33,3.02,0.51,1.31,0.31,0.47,1.7,26.0
2018-05-27,Claudio Silva,Nordine Taleb,fighter1,Welterweight,180.34,180.34,Southpaw,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1,36.0,185.42000000000002,187.96,Orthodox,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,37.0
2018-05-27,Darren Stewart,Eric Spicely,fighter1,Middleweight,182.88,187.96,Orthodox,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,28.0,185.42000000000002,185.42000000000002,Orthodox,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,32.0
2018-05-27,Tom Breese,Daniel Kelly,fighter1,Middleweight,190.5,185.42000000000002,Southpaw,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,27.0,182.88,177.8,Southpaw,3.62,0.38,4.64,0.61,1.86,0.34,0.78,0.3,41.0
2018-05-27,Gina Mazany,Lina Lansberg,fighter2,Women's Bantamweight,167.64000000000001,172.72,Southpaw,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,30.0,170.18,165.1,Orthodox,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1,36.0
2018-05-27,Carlo Pedersoli Jr.,Brad Scott,fighter1,Welterweight,180.34,190.5,Southpaw,4.17,0.37,4.12,0.61,2.91,0.44,0.0,0.0,25.0,185.42000000000002,193.04,Orthodox,3.52,0.41,4.31,0.57,0.32,0.15,0.63,0.7,29.0
2018-05-27,Molly McCann,Gillian Robertson,fighter2,Women's Flyweight,162.56,157.48,Orthodox,5.68,0.49,4.9,0.63,1.65,0.35,0.43,0.5,28.0,165.1,160.02,Orthodox,2.6,0.45,3.21,0.55,2.46,0.41,0.43,0.9,23.0
2018-05-27,Trevor Smith,Elias Theodorou,fighter2,Middleweight,190.5,190.5,Orthodox,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,37.0,185.42000000000002,190.5,Orthodox,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,30.0
2018-05-19,Demian Maia,Kamaru Usman,fighter2,Welterweight,185.42000000000002,182.88,Southpaw,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,41.0,182.88,193.04,Switch,4.46,0.52,2.75,0.54,2.96,0.45,0.97,0.1,31.0
2018-05-19,Tatiana Suarez,Alexa Grasso,fighter1,Women's Strawweight,165.1,167.64000000000001,Southpaw,4.27,0.63,1.38,0.51,6.2,0.61,1.0,0.9,28.0,165.1,167.64000000000001,Orthodox,4.67,0.43,3.95,0.58,0.41,0.45,0.59,0.6,25.0
2018-05-19,Dominick Reyes,Jared Cannonier,fighter1,Light Heavyweight,193.04,195.58,Southpaw,4.75,0.5,3.77,0.48,0.36,0.28,0.8,0.4,29.0,180.34,195.58,Switch,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,34.0
2018-05-19,Diego Rivas,Guido Cannetti,fighter2,Bantamweight,172.72,175.26,Orthodox,1.37,0.4,2.14,0.52,1.79,0.6,0.64,0.9,27.0,167.64000000000001,172.72,Southpaw,3.44,0.55,2.84,0.51,2.27,0.55,0.64,0.4,39.0
2018-05-19,Andrea Lee,Veronica Hardy,fighter1,Women's Flyweight,167.64000000000001,175.26,Orthodox,4.91,0.47,3.69,0.63,1.84,0.57,0.54,0.6,29.0,162.56,162.56,Southpaw,3.35,0.46,4.38,0.45,1.34,0.4,0.55,0.5,23.0
2018-05-19,Vicente Luque,Chad Laprise,fighter1,Welterweight,180.34,190.5,Orthodox,5.17,0.52,5.15,0.52,1.04,0.6,0.62,0.7,27.0,177.8,180.34,Orthodox,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,32.0
2018-05-19,Zak Cummings,Michel Prazeres,fighter2,Welterweight,182.88,190.5,Southpaw,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6,34.0,167.64000000000001,170.18,Orthodox,2.38,0.47,2.51,0.57,3.94,0.36,0.47,0.6,37.0
2018-05-19,Brandon Moreno,Alexandre Pantoja,fighter2,Flyweight,170.18,177.8,Orthodox,3.8,0.43,3.4,0.56,1.73,0.45,0.64,0.5,25.0,165.1,170.18,Orthodox,4.41,0.48,3.81,0.51,1.75,0.44,0.66,1.0,28.0
2018-05-19,Syuri Kondo,Poliana Botelho,fighter2,Women's Strawweight,162.56,167.64000000000001,Orthodox,5.4,0.44,7.22,0.58,0.0,0.0,0.83,0.3,29.0,172.72,170.18,Orthodox,2.9,0.58,2.8,0.54,0.85,0.57,0.76,0.0,30.0
2018-05-19,Humberto Bandenay,Gabriel Benitez,fighter2,Featherweight,180.34,180.34,Southpaw,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5,24.0,172.72,180.34,Southpaw,4.79,0.41,4.05,0.65,0.27,0.5,0.58,1.1,30.0
2018-05-19,Brandon Davis,Enrique Barzola,fighter2,Featherweight,177.8,182.88,Orthodox,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,28.0,170.18,177.8,Orthodox,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,29.0
2018-05-19,Frankie Saenz,Henry Briones,fighter1,Bantamweight,167.64000000000001,167.64000000000001,Orthodox,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,38.0,172.72,175.26,Orthodox,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6,38.0
2018-05-19,Claudio Puelles,Felipe Silva,fighter1,Lightweight,177.8,182.88,Southpaw,1.82,0.49,2.93,0.47,2.41,0.3,0.6,1.4,22.0,182.88,195.58,Orthodox,5.4,0.5,1.8,0.59,1.0,1.0,0.71,0.0,34.0
2018-05-12,Amanda Nunes,Raquel Pennington,fighter1,Women's Bantamweight,172.72,175.26,Orthodox,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,30.0,170.18,170.18,Orthodox,4.02,0.5,3.34,0.62,0.93,0.27,0.63,0.6,30.0
2018-05-12,Kelvin Gastelum,Jacare Souza,fighter1,Middleweight,175.26,180.34,Southpaw,3.63,0.41,3.31,0.58,1.0,0.3,0.62,0.1,27.0,185.42000000000002,182.88,Orthodox,2.53,0.47,2.83,0.62,2.57,0.39,0.57,1.3,39.0
2018-05-12,Mackenzie Dern,Amanda Cooper,fighter1,Women's Strawweight,162.56,160.02,Orthodox,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5,25.0,160.02,162.56,Switch,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,27.0
2018-05-12,John Lineker,Brian Kelleher,fighter1,Bantamweight,160.02,170.18,Orthodox,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6,28.0,167.64000000000001,167.64000000000001,Switch,3.36,0.41,4.61,0.54,1.79,0.42,0.6,0.7,32.0
2018-05-12,Lyoto Machida,Vitor Belfort,fighter1,Middleweight,185.42000000000002,187.96,Southpaw,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,40.0,182.88,187.96,Southpaw,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,41.0
2018-05-12,Karl Roberson,Cezar Ferreira,fighter2,Middleweight,185.42000000000002,187.96,Southpaw,2.57,0.51,2.42,0.57,0.72,0.4,0.42,0.5,28.0,185.42000000000002,198.12,Southpaw,1.9,0.42,2.44,0.53,2.69,0.53,0.84,0.5,33.0
2018-05-12,Aleksei Oleinik,Junior Albini,fighter1,Heavyweight,187.96,203.2,Orthodox,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,41.0,190.5,187.96,Orthodox,3.98,0.51,6.08,0.52,1.54,0.37,1.0,0.0,27.0
2018-05-12,Nick Hein,Davi Ramos,fighter2,Lightweight,167.64000000000001,167.64000000000001,Southpaw,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,34.0,167.64000000000001,177.8,Orthodox,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,32.0
2018-05-12,Elizeu Zaleski dos Santos,Sean Strickland,fighter1,Welterweight,180.34,185.42000000000002,Orthodox,4.48,0.41,3.1,0.58,0.47,0.14,0.65,0.4,32.0,185.42000000000002,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,27.0
2018-05-12,Warlley Alves,Sultan Aliev,fighter1,Welterweight,180.34,182.88,Orthodox,3.21,0.47,4.09,0.51,1.37,0.5,0.8,0.9,27.0,180.34,187.96,Orthodox,1.41,0.45,2.2,0.56,1.76,0.38,1.0,0.0,34.0
2018-05-12,Thales Leites,Jack Hermansson,fighter2,Middleweight,185.42000000000002,198.12,Orthodox,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,37.0,185.42000000000002,195.58,Orthodox,5.13,0.44,3.69,0.55,1.66,0.29,0.75,0.4,30.0
2018-05-12,Alberto Mina,Ramazan Emeev,fighter2,Welterweight,182.88,195.58,Orthodox,3.23,0.38,3.7,0.47,1.85,0.2,0.5,0.0,36.0,177.8,193.04,Southpaw,2.53,0.45,2.14,0.65,2.37,0.29,0.66,0.7,31.0
2018-05-12,James Bochnovic,Markus Perez,fighter2,Middleweight,193.04,205.74,Orthodox,0.65,0.26,3.64,0.21,0.0,0.0,0.0,0.0,29.0,185.42000000000002,185.42000000000002,Orthodox,2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0,30.0
2018-04-21,Edson Barboza,Kevin Lee,fighter2,Lightweight,180.34,190.5,Orthodox,4.0,0.44,4.12,0.58,0.38,0.44,0.75,0.1,32.0,175.26,195.58,Orthodox,3.88,0.42,3.6,0.5,3.18,0.43,0.75,0.8,26.0
2018-04-21,Frankie Edgar,Cub Swanson,fighter1,Featherweight,167.64000000000001,172.72,Orthodox,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,37.0,172.72,177.8,Orthodox,4.7,0.5,3.84,0.59,1.09,0.52,0.61,0.4,35.0
2018-04-21,Chase Sherman,Justin Willis,fighter2,Heavyweight,193.04,198.12,Orthodox,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,29.0,185.42000000000002,198.12,Southpaw,3.37,0.59,2.57,0.57,0.96,0.66,0.36,0.0,31.0
2018-04-21,David Branch,Thiago Santos,fighter1,Middleweight,185.42000000000002,198.12,Orthodox,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0,37.0,187.96,193.04,Orthodox,3.72,0.48,2.57,0.53,0.88,0.33,0.65,0.1,34.0
2018-04-21,Brett Johns,Aljamain Sterling,fighter2,Bantamweight,170.18,180.34,Orthodox,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,26.0,170.18,180.34,Orthodox,4.73,0.52,2.41,0.58,1.97,0.24,0.45,0.8,29.0
2018-04-21,Jim Miller,Dan Hooker,fighter2,Lightweight,172.72,180.34,Southpaw,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,35.0,182.88,190.5,Switch,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,28.0
2018-04-21,Ryan LaFlare,Alex Garcia,fighter1,Welterweight,185.42000000000002,187.96,Southpaw,2.89,0.4,1.86,0.63,2.13,0.44,0.58,0.2,35.0,175.26,182.88,Orthodox,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,31.0
2018-04-21,Merab Dvalishvili,Ricky Simon,fighter2,Bantamweight,167.64000000000001,172.72,Orthodox,4.46,0.41,2.41,0.56,6.55,0.36,0.78,0.3,27.0,167.64000000000001,175.26,Orthodox,3.01,0.44,3.23,0.62,5.84,0.5,0.75,0.4,26.0
2018-04-21,Siyar Bahadurzada,Luan Chagas,fighter1,Welterweight,180.34,185.42000000000002,Orthodox,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,34.0,182.88,190.5,Orthodox,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3,25.0
2018-04-21,Patrick Cummins,Corey Anderson,fighter2,Light Heavyweight,187.96,193.04,Orthodox,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,38.0,190.5,200.66,Orthodox,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,29.0
2018-04-21,Keita Nakamura,Anthony Rocco Martin,fighter2,Welterweight,180.34,185.42000000000002,Southpaw,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3,34.0,182.88,185.42000000000002,Orthodox,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1.0,29.0
2018-04-14,Dustin Poirier,Justin Gaethje,fighter1,Lightweight,175.26,182.88,Southpaw,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,29.0,180.34,177.8,Orthodox,7.35,0.6,7.5,0.53,0.13,0.25,0.75,0.0,30.0
2018-04-14,Alex Oliveira,Carlos Condit,fighter1,Welterweight,180.34,193.04,Orthodox,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,30.0,187.96,190.5,Orthodox,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,34.0
2018-04-14,Israel Adesanya,Marvin Vettori,fighter1,Middleweight,193.04,203.2,Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,29.0,182.88,187.96,Southpaw,4.56,0.45,4.24,0.56,1.66,0.45,0.69,0.5,25.0
2018-04-14,Cortney Casey,Michelle Waterson-Gomez,fighter2,Women's Strawweight,170.18,170.18,Orthodox,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,31.0,160.02,157.48,Orthodox,3.63,0.46,4.01,0.51,1.4,0.33,0.72,0.7,32.0
2018-04-14,Antonio Carlos Junior,Tim Boetsch,fighter1,Middleweight,187.96,200.66,Orthodox,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,28.0,182.88,187.96,Orthodox,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,37.0
2018-04-14,Muslim Salikhov,Ricky Rainey,fighter1,Welterweight,180.34,177.8,Orthodox,3.37,0.51,2.91,0.62,1.31,0.4,0.73,0.0,34.0,185.42000000000002,195.58,Switch,2.55,0.48,2.62,0.46,0.95,0.18,0.55,0.0,35.0
2018-04-14,Wilson Reis,John Moraga,fighter2,Flyweight,162.56,165.1,Southpaw,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,33.0,167.64000000000001,167.64000000000001,Orthodox,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,34.0
2018-04-14,Krzysztof Jotko,Brad Tavares,fighter2,Middleweight,185.42000000000002,195.58,Southpaw,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,29.0,185.42000000000002,187.96,Orthodox,3.38,0.43,3.03,0.56,0.81,0.26,0.82,0.0,31.0
2018-04-14,Dan Moret,Gilbert Burns,fighter2,Lightweight,182.88,185.42000000000002,Southpaw,2.67,0.43,3.56,0.43,1.25,0.27,0.45,0.4,32.0,177.8,180.34,Orthodox,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,32.0
2018-04-14,Lauren Mueller,Shana Dobson,fighter1,Women's Flyweight,165.1,170.18,Orthodox,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0.0,27.0,167.64000000000001,175.26,Orthodox,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,29.0
2018-04-14,Yushin Okami,Dhiego Lima,fighter1,Welterweight,187.96,190.5,Southpaw,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,37.0,187.96,190.5,Orthodox,3.12,0.39,3.88,0.58,1.26,0.34,0.73,0.6,29.0
2018-04-14,Arjan Bhullar,Adam Wieczorek,fighter2,Heavyweight,185.42000000000002,190.5,Orthodox,2.33,0.56,3.25,0.59,1.73,0.75,1.0,0.0,32.0,195.58,205.74,Orthodox,1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4,26.0
2018-04-14,Matthew Lopez,Alejandro Perez,fighter2,Bantamweight,170.18,175.26,Southpaw,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3,31.0,167.64000000000001,170.18,Orthodox,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3,29.0
2018-04-14,Luke Sanders,Patrick Williams,fighter1,Bantamweight,167.64000000000001,170.18,Southpaw,6.61,0.52,4.37,0.5,0.71,0.3,0.72,0.2,33.0,172.72,185.42000000000002,Orthodox,4.12,0.51,4.12,0.52,2.71,0.41,1.0,0.5,37.0
2018-04-07,Al Iaquinta,Khabib Nurmagomedov,fighter2,Lightweight,177.8,177.8,Orthodox,4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,31.0,177.8,177.8,Orthodox,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,30.0
2018-04-07,Rose Namajunas,Joanna Jedrzejczyk,fighter1,Women's Strawweight,165.1,165.1,Orthodox,3.68,0.4,3.53,0.62,1.49,0.48,0.6,0.6,26.0,167.64000000000001,165.1,Orthodox,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,31.0
2018-04-07,Calvin Kattar,Renato Moicano,fighter2,Featherweight,180.34,182.88,Orthodox,5.12,0.39,7.1,0.54,0.42,0.29,0.91,0.1,30.0,180.34,182.88,Orthodox,4.75,0.47,4.07,0.6,1.66,0.46,0.74,0.7,29.0
2018-04-07,Zabit Magomedsharipov,Kyle Bochniak,fighter1,Featherweight,185.42000000000002,185.42000000000002,Orthodox,4.89,0.48,3.0,0.64,5.22,0.56,0.77,0.8,27.0,170.18,177.8,Orthodox,2.63,0.31,5.11,0.58,1.14,0.15,0.62,0.0,31.0
2018-04-07,Chris Gruetzemacher,Joe Lauzon,fighter1,Lightweight,172.72,172.72,Orthodox,6.18,0.57,4.96,0.52,0.21,0.5,0.65,0.0,32.0,177.8,180.34,Orthodox,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0,34.0
2018-04-07,Felice Herrig,Karolina Kowalkiewicz,fighter2,Women's Strawweight,162.56,165.1,Orthodox,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,34.0,160.02,162.56,Orthodox,5.65,0.42,5.47,0.58,0.31,0.3,0.76,0.2,33.0
2018-04-07,Olivier Aubin-Mercier,Evan Dunham,fighter1,Lightweight,175.26,177.8,Southpaw,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,29.0,177.8,177.8,Southpaw,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,37.0
2018-04-07,Ashlee Evans-Smith,Bec Rawlings,fighter1,Women's Flyweight,172.72,170.18,Orthodox,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,31.0,167.64000000000001,162.56,Orthodox,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4,29.0
2018-04-07,Devin Clark,Mike Rodriguez,fighter1,Light Heavyweight,182.88,190.5,Orthodox,2.99,0.55,2.95,0.43,2.35,0.33,0.6,0.1,28.0,193.04,208.28,Southpaw,4.35,0.53,4.24,0.41,0.0,0.0,0.37,0.0,30.0
2018-03-17,Alexander Volkov,Fabricio Werdum,fighter1,Heavyweight,200.66,203.2,Orthodox,5.1,0.57,3.0,0.54,0.49,0.63,0.73,0.2,30.0,193.04,195.58,Orthodox,3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,41.0
2018-03-17,Jimi Manuwa,Jan Blachowicz,fighter2,Light Heavyweight,185.42000000000002,200.66,Orthodox,3.43,0.54,3.97,0.49,0.53,0.18,0.7,0.4,38.0,187.96,198.12,Orthodox,3.41,0.5,2.91,0.53,1.09,0.5,0.68,0.3,35.0
2018-03-17,Terrion Ware,Tom Duquesnoy,fighter2,Bantamweight,172.72,180.34,Orthodox,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,32.0,170.18,172.72,Orthodox,3.83,0.45,5.3,0.62,0.42,0.25,0.46,0.0,25.0
2018-03-17,Leon Edwards,Peter Sobotta,fighter1,Welterweight,187.96,187.96,Southpaw,2.8,0.53,2.4,0.53,1.26,0.33,0.69,0.3,27.0,182.88,190.5,Southpaw,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,31.0
2018-03-17,John Phillips,Charles Byrd,fighter2,Middleweight,180.34,190.5,Southpaw,1.72,0.34,4.03,0.49,0.0,0.0,0.07,0.0,33.0,177.8,185.42000000000002,Orthodox,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5,35.0
2018-03-17,Oliver Enkamp,Danny Roberts,fighter2,Welterweight,182.88,195.58,Switch,2.38,0.36,3.55,0.37,0.87,0.16,0.0,0.0,27.0,185.42000000000002,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,31.0
2018-03-17,Danny Henry,Hakeem Dawodu,fighter1,Featherweight,182.88,185.42000000000002,Orthodox,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,30.0,172.72,185.42000000000002,Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,27.0
2018-03-17,Magomed Ankalaev,Paul Craig,fighter2,Light Heavyweight,190.5,190.5,Orthodox,3.55,0.52,2.15,0.59,0.99,0.29,0.86,0.0,26.0,190.5,193.04,Orthodox,2.57,0.46,2.85,0.46,1.91,0.23,0.42,1.7,31.0
2018-03-17,Kajan Johnson,Stevie Ray,fighter1,Lightweight,180.34,190.5,Orthodox,2.47,0.42,1.59,0.64,1.54,0.37,0.62,0.2,34.0,177.8,177.8,Southpaw,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6,28.0
2018-03-17,Dmitry Sosnovskiy,Mark Godbeer,fighter1,Heavyweight,190.5,195.58,Orthodox,2.95,0.7,2.53,0.35,3.16,0.66,1.0,3.2,29.0,193.04,195.58,Orthodox,3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0,35.0
2018-03-03,Yana Santos,Cristiane Justino,fighter2,Women's Featherweight,167.64000000000001,172.72,Orthodox,4.16,0.56,3.03,0.5,1.11,0.53,0.42,0.1,29.0,172.72,172.72,Orthodox,7.28,0.52,2.25,0.64,0.66,0.55,0.94,0.4,33.0
2018-03-03,Frankie Edgar,Brian Ortega,fighter2,Featherweight,167.64000000000001,172.72,Orthodox,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,37.0,172.72,175.26,Switch,4.19,0.38,6.66,0.49,0.95,0.23,0.56,1.2,27.0
2018-03-03,Andre Soukhamthath,Sean O'Malley,fighter2,Bantamweight,175.26,177.8,Orthodox,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2,30.0,180.34,182.88,Switch,7.25,0.61,3.51,0.61,0.43,0.42,0.62,0.4,24.0
2018-03-03,Andrei Arlovski,Stefan Struve,fighter1,Heavyweight,190.5,195.58,Orthodox,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,39.0,210.82,213.36,Orthodox,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,30.0
2018-03-03,Cat Zingano,Ketlen Vieira,fighter2,Women's Bantamweight,167.64000000000001,172.72,Southpaw,2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8,36.0,172.72,172.72,Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,27.0
2018-03-03,Ashley Yoder,Mackenzie Dern,fighter2,Women's Strawweight,170.18,175.26,Southpaw,3.08,0.39,3.76,0.47,1.2,0.3,0.69,0.6,31.0,162.56,160.02,Orthodox,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5,25.0
2018-03-03,Beneil Dariush,Alexander Hernandez,fighter2,Lightweight,177.8,182.88,Southpaw,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,29.0,175.26,182.88,Orthodox,4.57,0.4,4.53,0.56,1.38,0.32,0.63,0.1,26.0
2018-03-03,John Dodson,Pedro Munhoz,fighter1,Bantamweight,160.02,167.64000000000001,Orthodox,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,34.0,167.64000000000001,165.1,Orthodox,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,32.0
2018-03-03,Hector Lombard,CB Dollaway,fighter2,Middleweight,175.26,180.34,Southpaw,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5,40.0,187.96,193.04,Orthodox,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,35.0
2018-03-03,Zak Ottow,Mike Pyle,fighter1,Welterweight,180.34,182.88,Orthodox,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,32.0,182.88,187.96,Orthodox,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,43.0
2018-03-03,Cody Stamann,Bryan Caraway,fighter1,Bantamweight,167.64000000000001,162.56,Orthodox,4.39,0.47,3.63,0.62,2.34,0.39,0.76,0.0,29.0,172.72,172.72,Orthodox,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,34.0
2018-03-03,Jordan Johnson,Adam Milstead,fighter1,Light Heavyweight,187.96,200.66,Orthodox,3.45,0.47,2.64,0.53,3.25,0.42,1.0,1.2,30.0,190.5,193.04,Orthodox,3.85,0.46,4.79,0.43,0.0,0.0,0.64,0.0,31.0
